WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,GFA,BTTM_AREA,BLDG_STTS_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,OCRN_YR,SEASN_NM,QTR_NO,OCRN_YMD,OCRN_TM,OCRN_MM,OCRN_DAY,OCRN_HR,OCRN_MN,DCLR_DOW,FRSTN_NM,CNTR_NM,LFDAU_NM,DSPT_REQ_TM,FIRE_SUPESN_REQ_TM,GRNDS_CTPV_NM,GRNDS_SGG_NM,CTY_FRMVL_SE_NM,DAMG_RGN_LOT,DAMG_RGN_LAT,GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_LCLSF_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_JOIN_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,EMRG_CNTRL_YN,IGTN_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_FIRE_IGTN_BRNCH_NM,HR_UNIT_ARTMP,HR_UNIT_RN,HR_UNIT_WSPD,HR_UNIT_WNDRCT,HR_UNIT_HUM,HR_UNIT_SNWFL,HR_UNIT_VSDST,행정동
180902102223571,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,688.0,197.0,사용중,0,0,0,25196,2018,가을,3,20180902,72800,9,2,7,28,일요일,강남소방서,역삼119안전센터,역삼119안전센터,246,2000,서울특별시,강남구,도시,127.0334144,37.4958384,4.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,계절용 기기,에어컨,종이/목재/건초등,목재/ 합판,생활서비스,오락시설,노래연습장업,2.0,60.0,N,N,Y,,,,,,20.2,,1.4,90.0,65.0,,2000.0,역삼1동
180905185624303,자동차/철도차량,,,,,,,,,,0,0,0,110,2018,가을,3,20180905,173300,9,5,17,33,수요일,강남소방서,역삼119안전센터,역삼119안전센터,216,1200,서울특별시,강남구,도시,127.0349344,37.490904,5.0,2.0,0.0,마찰/ 전도/ 복사,마찰열/마찰 스파크,기계적 요인,과열/ 과부하,자동차/철도차량/선박/항공기,오일류,차량/ 선박부품,브레이크장치,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,,일반도로,바퀴,,,27.7,,5.0,270.0,40.0,,2000.0,역삼1동
180908124202829,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,12.0,2.0,1997.0,39.0,사용중,0,0,0,1857,2018,가을,3,20180908,105800,9,8,10,58,토요일,강남소방서,역삼119안전센터,역삼119안전센터,342,600,서울특별시,강남구,도시,127.0354993,37.4994186,4.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,기타,기타,,,,,판매/업무시설,숙박시설,호텔,-1.0,5.0,N,Y,N,,,,,,22.2,,0.9,290.0,43.0,,1891.0,역삼1동
180927155402121,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2.0,1.0,474.0,151.0,사용중,0,0,0,9582,2018,가을,3,20180927,84300,9,27,8,43,목요일,강남소방서,역삼119안전센터,역삼119안전센터,256,1500,서울특별시,강남구,도시,127.0335142,37.5052536,4.0,2.0,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,배선/배선기구,전력공급용 전선,합성수지,기타(합성수지),판매/업무시설,판매시설,기타 판매시설,-1.0,90.0,N,N,N,,,,,,14.8,,1.1,90.0,51.0,,2000.0,역삼1동
181003173806828,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,622.0,126.0,사용중,0,2,2,28235,2018,가을,4,20181003,151900,10,3,15,19,수요일,강남소방서,역삼119안전센터,역삼119안전센터,700,3700,서울특별시,강남구,도시,127.0363983,37.4968936,4.0,1.0,0.0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,튀김유,주방기기,핫플래이트,,,주거,단독주택,다가구주택(원룸포함),1.0,139.0,N,N,N,,,,,,24.1,,2.0,270.0,34.0,,1996.0,역삼1동
181009102252717,기타(쓰레기 화재등),,,,,,,,,,0,0,0,0,2018,가을,4,20181009,90900,10,9,9,9,화요일,강남소방서,역삼119안전센터,역삼119안전센터,200,100000,서울특별시,강남구,도시,127.0372042,37.5027707,3.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,12.8,,1.2,90.0,57.0,,1838.0,역삼1동
181009134310629,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2.0,1.0,594.0,195.0,사용중,0,1,1,9957,2018,가을,4,20181009,110600,10,9,11,6,화요일,강남소방서,역삼119안전센터,역삼119안전센터,300,400,서울특별시,강남구,도시,127.0288756,37.5010283,4.0,2.0,0.0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,튀김유,,,,,생활서비스,음식점,양식,-1.0,0.0,N,N,N,,,,,,16.4,,0.7,90.0,45.0,,2000.0,역삼1동
181015221214101,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,10.0,4.0,4648.0,364.0,사용중,0,0,0,3862,2018,가을,4,20181015,190300,10,15,19,3,월요일,강남소방서,역삼119안전센터,역삼119안전센터,500,1200,서울특별시,강남구,도시,127.0285292,37.4990479,4.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,판매/업무시설,숙박시설,호텔,10.0,30.0,N,Y,N,,,,,,16.9,,1.8,270.0,74.0,,366.0,역삼1동
181018094912811,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,507.0,113.0,사용중,0,0,0,105,2018,가을,4,20181018,84200,10,18,8,42,목요일,강남소방서,역삼119안전센터,역삼119안전센터,400,0,서울특별시,강남구,도시,127.036185,37.5051885,3.0,2.0,0.0,작동기기,기기 전도/복사열,부주의,불씨/불꽃/화원방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,공동주택,기타 공동주택,2.0,0.0,N,N,N,,,,,,8.5,,0.5,20.0,77.0,,1995.0,역삼1동
181109221942674,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,670.0,159.0,사용중,0,0,0,45,2018,가을,4,20181109,195700,11,9,19,57,금요일,강남소방서,역삼119안전센터,역삼119안전센터,300,0,서울특별시,강남구,도시,127.0349507,37.4981531,4.0,1.0,0.0,불꽃/ 불티,모닥불/ 연탄/ 숯,부주의,가연물 근접방치,쓰레기류,기타 쓰레기,주방기기,기타(주방기기),,,생활서비스,음식점,양식,2.0,0.0,N,N,Y,,,,,,11.9,,2.7,290.0,71.0,,589.0,역삼1동
181121015313583,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,540.0,124.0,사용중,0,0,0,2099,2018,가을,4,20181120,233100,11,20,23,31,화요일,강남소방서,역삼119안전센터,역삼119안전센터,300,1100,서울특별시,강남구,도시,127.0420884,37.5079102,2.0,3.0,0.0,작동기기,기기 전도/복사열,부주의,가연물 근접방치,쓰레기류,쓰레기,주방기기,핫플래이트,,,주거,공동주택,다세대주택,3.0,6.0,N,N,N,,,,,,9.3,,3.5,200.0,43.0,,1807.0,역삼1동
181219031245090,기타(쓰레기 화재등),,,,,,,,,,0,0,0,23,2018,겨울,4,20181219,23400,12,19,2,34,수요일,강남소방서,역삼119안전센터,역삼119안전센터,300,200,서울특별시,강남구,도시,127.0364047,37.4988798,6.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,3.1,,1.1,270.0,74.0,,1062.0,역삼1동
181221164224881,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,0.0,375.0,149.0,사용중,0,0,0,166,2018,겨울,4,20181221,153300,12,21,15,33,금요일,강남소방서,역삼119안전센터,역삼119안전센터,324,200,서울특별시,강남구,도시,127.038399,37.5034817,3.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,공동주택,다세대주택,1.0,3.0,N,N,N,,,,,,9.3,,0.4,0.0,30.0,,1027.0,역삼1동
190112164129256,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,2.0,1504.0,279.0,사용중,0,0,0,203,2019,겨울,1,20190112,155300,1,12,15,53,토요일,강남소방서,역삼119안전센터,역삼119안전센터,407,500,서울특별시,강남구,도시,127.0474269,37.5051453,2.0,1.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,기타,기타,,,,,생활서비스,음식점,한식,1.0,0.0,N,Y,N,,,,,,7.8,,1.8,290.0,33.0,,616.0,역삼1동
190113122932769,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,2.0,1744.0,246.0,사용중,0,0,0,5790,2019,겨울,1,20190113,91500,1,13,9,15,일요일,강남소방서,역삼119안전센터,역삼119안전센터,300,2800,서울특별시,강남구,도시,127.0274708,37.499836,4.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,생활서비스,음식점,한식,1.0,0.0,N,Y,N,,,,,,-2.4,,0.4,0.0,56.0,,516.0,역삼1동
190117200607680,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,1.0,790.0,136.0,사용중,0,0,0,306,2019,겨울,1,20190117,171900,1,17,17,19,목요일,강남소방서,역삼119안전센터,역삼119안전센터,224,300,서울특별시,강남구,도시,127.0403311,37.5036029,3.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,생활서비스,음식점,한식,-1.0,0.0,N,Y,N,,,,,,3.0,,3.8,270.0,22.0,,1834.0,역삼1동
190118175333131,건축/구조물,양식(옥),철골조,스레트가,1.0,6.0,0.0,1213.0,279.0,사용중,0,0,0,490,2019,겨울,1,20190118,163600,1,18,16,36,금요일,강남소방서,역삼119안전센터,역삼119안전센터,306,1500,서울특별시,강남구,도시,127.0335939,37.4983262,4.0,1.0,0.0,마찰/ 전도/ 복사,마찰열/마찰 스파크,기타,기타,종이/목재/건초등,종이,,,,,운수자동차시설,자동차시설,자동차검사장/ 매매장/ 부속상/ 정비공장,1.0,5.0,N,Y,N,,,,,,5.8,,3.1,290.0,37.0,,914.0,역삼1동
190118220349482,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,999.0,212.0,사용중,0,0,0,96,2019,겨울,1,20190118,204800,1,18,20,48,금요일,강남소방서,역삼119안전센터,역삼119안전센터,332,1000,서울특별시,강남구,도시,127.0326285,37.4984237,4.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,생활서비스,음식점,한식,1.0,0.0,N,N,N,,,,,,1.7,,1.5,290.0,58.0,,645.0,역삼1동
190128181626680,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,8.0,1.0,1873.0,309.0,사용중,0,0,0,163,2019,겨울,1,20190128,145100,1,28,14,51,월요일,강남소방서,역삼119안전센터,역삼119안전센터,300,700,서울특별시,강남구,도시,127.0370157,37.5076487,3.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,,,집합시설,운동시설,스크린골프연습장,8.0,1.0,N,N,N,,,,,,3.4,,4.3,290.0,20.0,,1492.0,역삼1동
190202034209478,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,388.0,178.0,사용중,0,0,0,487,2019,겨울,1,20190202,21400,2,2,2,14,토요일,강남소방서,역삼119안전센터,역삼119안전센터,400,0,서울특별시,강남구,도시,127.0347086,37.5028394,4.0,1.0,0.0,미상(발화원인),미상,방화의심,방화의심,침구/직물류,커튼,,,,,주거,단독주택,다가구주택(원룸포함),2.0,0.0,N,N,N,,,,,,-2.3,,0.1,0.0,65.0,0.2,1364.0,역삼1동
190208061107257,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,2.0,670.0,180.0,사용중,0,0,0,1614,2019,겨울,1,20190208,40600,2,8,4,6,금요일,강남소방서,역삼119안전센터,역삼119안전센터,323,2534,서울특별시,강남구,도시,127.0377524,37.502916,3.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,배선/배선기구,옥내배선용 전선,,,생활서비스,음식점,한식,1.0,0.0,N,Y,N,,,,,,-9.6,,2.9,320.0,34.0,,2000.0,역삼1동
190208105035365,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,998.0,183.0,사용중,0,0,0,53,2019,겨울,1,20190208,91700,2,8,9,17,금요일,강남소방서,역삼119안전센터,역삼119안전센터,53,200,서울특별시,강남구,도시,127.0316216,37.4955588,4.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,,,,,생활서비스,음식점,한식,1.0,0.0,N,Y,N,,,,,,-9.5,,1.1,50.0,34.0,,1985.0,역삼1동
190213061611401,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,12.0,4.0,24533.0,1439.0,사용중,0,0,0,113,2019,겨울,1,20190213,33900,2,13,3,39,수요일,강남소방서,역삼119안전센터,역삼119안전센터,204,959,서울특별시,강남구,도시,127.0350201,37.4985337,4.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,생활기기,세탁기,,,판매/업무시설,일반업무,오피스텔,2.0,0.0,N,Y,N,,,,,,-3.4,,2.0,320.0,33.0,,1529.0,역삼1동
190214200304651,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,1.0,1896.0,214.0,사용중,0,0,0,471,2019,겨울,1,20190214,174200,2,14,17,42,목요일,강남소방서,역삼119안전센터,역삼119안전센터,134,2206,서울특별시,강남구,도시,127.0396506,37.4944563,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,판매/업무시설,일반업무,일반빌딩,1.0,2.0,N,Y,N,,,,,,4.9,,1.8,270.0,20.0,,1637.0,역삼1동
190218151725420,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,0.0,1107.0,237.0,사용중,0,0,0,393,2019,겨울,1,20190218,131400,2,18,13,14,월요일,강남소방서,역삼119안전센터,역삼119안전센터,246,938,서울특별시,강남구,도시,127.0365052,37.4944173,1.0,4.0,0.0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전선피복,생활기기,세탁기,,,주거,공동주택,다세대주택,5.0,0.0,N,N,N,,,,,,5.3,,1.4,180.0,29.0,,1785.0,역삼1동
190223180733632,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,1.0,1250.0,182.0,사용중,0,0,0,8,2019,겨울,1,20190223,162800,2,23,16,28,토요일,강남소방서,역삼119안전센터,역삼119안전센터,244,0,서울특별시,강남구,도시,127.0318462,37.496879,4.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,판매/업무시설,일반업무,일반빌딩,6.0,0.0,N,Y,N,,,,,,14.1,,1.5,70.0,16.0,,1975.0,역삼1동
190228171910983,기타(쓰레기 화재등),,,,,,,,,,0,0,0,495,2019,겨울,1,20190228,153900,2,28,15,39,목요일,강남소방서,역삼119안전센터,역삼119안전센터,549,837,서울특별시,강남구,도시,127.0279734,37.5004148,5.0,3.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타,야외,쓰레기,,,N,N,N,,,,,,12.7,,3.1,290.0,27.0,,556.0,역삼1동
190304014403808,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,719.0,134.0,사용중,0,0,0,1931,2019,봄,1,20190303,232600,3,3,23,26,일요일,강남소방서,역삼119안전센터,역삼119안전센터,121,1633,서울특별시,강남구,도시,127.0466148,37.5053127,3.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,판매/업무시설,일반업무,일반빌딩,1.0,4.0,N,Y,N,,,,,,9.4,,2.0,270.0,47.0,,306.0,역삼1동
190310182249333,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,3.0,5107.0,527.0,사용중,0,0,0,209,2019,봄,1,20190310,163300,3,10,16,33,일요일,강남소방서,역삼119안전센터,역삼119안전센터,332,1115,서울특별시,강남구,도시,127.0448911,37.5080486,2.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,판매/업무시설,일반업무,일반빌딩,-3.0,3.0,N,Y,N,,,,,,15.1,,1.1,20.0,14.0,,1980.0,역삼1동
190310230159438,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,2.0,2440.0,306.0,사용중,0,0,0,19,2019,봄,1,20190310,210000,3,10,21,0,일요일,강남소방서,역삼119안전센터,역삼119안전센터,245,356,서울특별시,강남구,도시,127.0325122,37.5004853,3.0,2.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,기타,기타,,,,,생활서비스,음식점,한식,1.0,0.0,N,Y,N,,,,,,9.8,,1.3,70.0,41.0,,1344.0,역삼1동
190313165029370,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,865.0,186.0,사용중,0,0,0,426,2019,봄,1,20190313,95800,3,13,9,58,수요일,강남소방서,역삼119안전센터,역삼119안전센터,215,1152,서울특별시,강남구,도시,127.0383977,37.4940511,4.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,콘센트/ 스위치류,,,,,의료/복지시설,건강시설,마사지(안마/ 지압 등),-1.0,4.0,N,N,N,,,,,,3.1,,3.1,320.0,53.0,,1996.0,역삼1동
190313170302205,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,7.0,2.0,1563.0,205.0,사용중,0,0,0,1768,2019,봄,1,20190313,123900,3,13,12,39,수요일,강남소방서,역삼119안전센터,역삼119안전센터,123,1148,서울특별시,강남구,도시,127.0360075,37.5034531,3.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,판매/업무시설,일반업무,일반회사,4.0,4.0,N,Y,N,,,,,,6.7,0.0,3.9,290.0,23.0,,1836.0,역삼1동
190314160621516,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6.0,0.0,659.0,191.0,사용중,0,0,0,1490,2019,봄,1,20190314,103200,3,14,10,32,목요일,강남소방서,역삼119안전센터,역삼119안전센터,338,737,서울특별시,강남구,도시,127.0471912,37.5062984,3.0,2.0,0.0,작동기기,기기 전도/복사열,부주의,가연물 근접방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,주방기기,핫플래이트,,,주거,공동주택,다세대주택,2.0,10.0,N,N,N,,,,,,5.0,,1.8,230.0,42.0,,1858.0,역삼1동
190321025156812,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,1117.0,214.0,사용중,0,0,0,144,2019,봄,1,20190321,4200,3,21,0,42,목요일,강남소방서,역삼119안전센터,역삼119안전센터,250,620,서울특별시,강남구,도시,127.0365537,37.5033928,3.0,1.0,0.0,불꽃/ 불티,모닥불/ 연탄/ 숯,부주의,불씨/불꽃/화원방치,기타,기타,,,,,생활서비스,음식점,중식,1.0,0.0,N,N,N,,,,,,9.3,6.1,1.7,90.0,96.0,,139.0,역삼1동
190323010321522,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,11.0,2.0,2377.0,177.0,사용중,0,0,0,126,2019,봄,1,20190322,233200,3,22,23,32,금요일,강남소방서,역삼119안전센터,역삼119안전센터,313,0,서울특별시,강남구,도시,127.0341832,37.5006633,5.0,2.0,0.0,작동기기,기기 전도/복사열,부주의,기타(부주의),기타,기타,,,,,생활서비스,음식점,횟집,1.0,0.0,N,Y,N,,,,,,2.7,,2.1,340.0,39.0,,2000.0,역삼1동
190329005358811,기타(쓰레기 화재등),,,,,,,,,,0,0,0,92,2019,봄,1,20190328,232900,3,28,23,29,목요일,강남소방서,역삼119안전센터,역삼119안전센터,358,341,서울특별시,강남구,도시,127.0373243,37.5030026,3.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,기타,기타,,,,,기타,야외,쓰레기,,1.0,N,N,N,,,,,,8.1,,3.3,290.0,45.0,,1974.0,역삼1동
190330064314123,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5.0,1.0,702.0,106.0,사용중,0,0,0,324,2019,봄,1,20190330,54800,3,30,5,48,토요일,강남소방서,역삼119안전센터,역삼119안전센터,335,338,서울특별시,강남구,도시,127.0431873,37.5048397,3.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,생활서비스,음식점,횟집,1.0,0.0,N,N,N,,,,,,4.1,,0.1,0.0,93.0,,650.0,역삼1동
190403153804668,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4.0,1.0,960.0,189.0,사용중,0,0,0,94,2019,봄,2,20190403,113300,4,3,11,33,수요일,강남소방서,역삼119안전센터,역삼119안전센터,725,0,서울특별시,강남구,도시,127.0275461,37.5019395,0.0,0.0,0.0,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,접촉불량에 의한 단락,전기/전자,전기/ 전자기기 케이스,,,,,생활서비스,일상서비스,이미용실,3.0,0.0,N,N,N,,,,,,11.2,,1.9,270.0,32.0,,1331.0,역삼1동
190403172923085,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,14.0,4.0,9043.0,490.0,사용중,0,0,0,144,2019,봄,2,20190403,160200,4,3,16,2,수요일,강남소방서,역삼119안전센터,역삼119안전센터,305,0,서울특별시,강남구,도시,127.0300878,37.4965192,4.0,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,풀/ 나뭇잎,,,,,교육시설,연구/학원,일반학원,15.0,0.0,N,Y,N,,,,,,12.6,,4.1,250.0,16.0,,1994.0,역삼1동
190404163726603,기타(쓰레기 화재등),,,,,,,,,,0,0,0,119,2019,봄,2,20190404,145900,4,4,14,59,목요일,강남소방서,역삼119안전센터,역삼119안전센터,313,433,서울특별시,강남구,도시,127.0375898,37.494158,4.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,,,,,기타,야외,쓰레기,,2.0,N,N,N,,,,,,15.2,,3.4,270.0,25.0,,1955.0,역삼1동
190405090327853,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3.0,1.0,1965.0,121.0,사용중,0,0,0,90,2019,봄,2,20190405,81300,4,5,8,13,금요일,강남소방서,역삼119안전센터,역삼119안전센터,402,619,서울특별시,강남구,도시,127.0396382,37.5033772,3.0,2.0,0.0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,생활서비스,음식점,한식(휴게),1.0,0.0,N,Y,N,,,,,,8.7,0.0,1.2,230.0,85.0,,320.0,역삼1동
